"","FinalID","tax_rank","phylum","class","order","family","genus","BOLD_Records","BOLD_Records_USA","BOLD_Records_CA","BOLD_Records_SW","BOLD_Records_COI","BOLD_Records_COI_USA","BOLD_Records_COI_CA","BOLD_Records_COI_SW"
"622","Acteocina inculta","species","Mollusca","Gastropoda","Cephalaspidea","Tornatinidae","Acteocina",0,0,0,0,0,0,0,0
"623","Amphiodia periercta","species","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphiodia",0,0,0,0,0,0,0,0
"624","Boonea bisuturalis","species","Mollusca","Gastropoda",NA,"Pyramidellidae","Boonea",0,0,0,0,0,0,0,0
"625","Catriona rickettsi","species","Mollusca","Gastropoda","Nudibranchia","Trinchesiidae","Catriona",0,0,0,0,0,0,0,0
"626","Chione californiensis","species","Mollusca","Bivalvia","Venerida","Veneridae","Chione",0,0,0,0,0,0,0,0
"627","Chionista fluctifraga","species","Mollusca","Bivalvia","Venerida","Veneridae","Chionista",0,0,0,0,0,0,0,0
"628","Chione undatella","species","Mollusca","Bivalvia","Venerida","Veneridae","Chione",0,0,0,0,0,0,0,0
"629","Hermosilla azurea","species","Chordata",NA,"Perciformes","Kyphosidae","Kyphosus",0,0,0,0,0,0,0,0
"630","Hypsurus caryi","species","Chordata",NA,"Perciformes","Embiotocidae","Hypsurus",0,0,0,0,0,0,0,0
"631","Laevicardium substriatum","species","Mollusca","Bivalvia","Cardiida","Cardiidae","Laevicardium",0,0,0,0,0,0,0,0
"632","Lampetra tridentata","species","Chordata","Petromyzonti","Petromyzontiformes","Petromyzontidae","Entosphenus",0,0,0,0,0,0,0,0
"633","Laternula gracilis","species","Mollusca","Bivalvia",NA,"Laternulidae","Laternula",0,0,0,0,0,0,0,0
"634","Leostyletus misakiensis","species","Mollusca","Gastropoda","Nudibranchia","Eubranchidae","Leostyletus",0,0,0,0,0,0,0,0
"635","Lirobittium quadrifilatum","species","Mollusca","Gastropoda",NA,"Cerithiidae","Lirobittium",0,0,0,0,0,0,0,0
"636","Okenia eolida","species","Mollusca","Gastropoda","Nudibranchia","Goniodorididae","Okenia",0,0,0,0,0,0,0,0
"637","Philine orientalis","species","Mollusca","Gastropoda","Cephalaspidea","Philinidae","Philine",0,0,0,0,0,0,0,0
"638","Potamocorbula amurensis","species","Mollusca","Bivalvia","Myida","Corbulidae","Potamocorbula",0,0,0,0,0,0,0,0
"639","Raja inornata","species","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja",0,0,0,0,0,0,0,0
"640","Pseudobatos productus","species","Chordata","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Pseudobatos",0,0,0,0,0,0,0,0
"641","Symphurus atricaudus","species","Chordata",NA,"Pleuronectiformes","Cynoglossidae","Symphurus",0,0,0,0,0,0,0,0
"642","Tagelus affinis","species","Mollusca","Bivalvia","Cardiida","Solecurtidae","Tagelus",0,0,0,0,0,0,0,0
"643","Tagelus californianus","species","Mollusca","Bivalvia","Cardiida","Solecurtidae","Tagelus",0,0,0,0,0,0,0,0
"644","Photis macinerneyi","species","Arthropoda","Malacostraca","Amphipoda","Photidae","Photis",0,0,0,0,0,0,0,0
"645","Paramicrodeutopus schmitti","species","Arthropoda","Malacostraca","Amphipoda","Aoridae","Paramicrodeutopus",0,0,0,0,0,0,0,0
"646","Polydora cirrosa","species","Annelida","Polychaeta",NA,"Spionidae","Polydora",0,0,0,0,0,0,0,0
"647","Mactrotoma californica","species","Mollusca","Bivalvia","Venerida","Mactridae","Mactrotoma",0,0,0,0,0,0,0,0
"648","Metasychis disparidentata","species","Annelida","Polychaeta",NA,"Maldanidae","Metasychis",0,0,0,0,0,0,0,0
"649","Anotomastus gordiodes","species","Annelida","Polychaeta",NA,"Capitellidae","Anotomastus",0,0,0,0,0,0,0,0
"650","Diopatra tridentata","species","Annelida","Polychaeta","Eunicida","Onuphidae","Diopatra",0,0,0,0,0,0,0,0
"651","Saccella taphria","species","Mollusca","Bivalvia","Nuculanida","Nuculanidae","Saccella",0,0,0,0,0,0,0,0
"652","Asthenothaerus diegensis","species","Mollusca","Bivalvia",NA,"Thraciidae","Asthenothaerus",0,0,0,0,0,0,0,0
"653","Cossura candida","species","Annelida","Polychaeta",NA,"Cossuridae","Cossura",0,0,0,0,0,0,0,0
"654","Metamysidopsis elongata","species","Arthropoda","Malacostraca","Mysida","Mysidae","Metamysidopsis",0,0,0,0,0,0,0,0
"655","Ameritella cadieni","species","Mollusca","Bivalvia","Cardiida","Tellinidae","Ameritella",0,0,0,0,0,0,0,0
"656","Idunella goleta","species","Arthropoda","Malacostraca","Amphipoda","Liljeborgiidae","Idunella",0,0,0,0,0,0,0,0
"657","Euchone limnicola","species","Annelida","Polychaeta","Sabellida","Sabellidae","Euchone",0,0,0,0,0,0,0,0
"658","Microspio pigmentata","species","Annelida","Polychaeta",NA,"Spionidae","Microspio",0,0,0,0,0,0,0,0
"659","Eugyra glutinans","species","Chordata","Ascidiacea","Stolidobranchia","Molgulidae","Eugyra",0,0,0,0,0,0,0,0
"660","Mysidopsis intii","species","Arthropoda","Malacostraca","Mysida","Mysidae","Mysidopsis",0,0,0,0,0,0,0,0
"661","Paradialychone paramollis","species","Annelida","Polychaeta","Sabellida","Sabellidae","Paradialychone",0,0,0,0,0,0,0,0
"662","Vitrinella oldroydi","species","Mollusca","Gastropoda","Littorinimorpha","Vitrinellidae","Vitrinella",0,0,0,0,0,0,0,0
"663","Caryocorbula luteola","species","Mollusca","Bivalvia","Myida","Corbulidae","Caryocorbula",0,0,0,0,0,0,0,0
"664","Periploma discus","species","Mollusca","Bivalvia",NA,"Periplomatidae","Periploma",0,0,0,0,0,0,0,0
"665","Pinnixa franciscana","species","Arthropoda","Malacostraca","Decapoda","Pinnotheridae","Scleroplax",0,0,0,0,0,0,0,0
"666","Kurtiella grippi","species","Mollusca","Bivalvia","Galeommatida","Lasaeidae","Kurtiella",0,0,0,0,0,0,0,0
"667","Acuminodeutopus heteruropus","species","Arthropoda","Malacostraca","Amphipoda","Unciolidae","Acuminodeutopus",0,0,0,0,0,0,0,0
"668","Idunella melanica","species","Arthropoda","Malacostraca","Amphipoda","Liljeborgiidae","Idunella",0,0,0,0,0,0,0,0
"669","Dialychone albocincta","species","Annelida","Polychaeta","Sabellida","Sabellidae","Dialychone",0,0,0,0,0,0,0,0
"670","Rudilemboides stenopropodus","species","Arthropoda","Malacostraca","Amphipoda","Unciolidae","Rudilemboides",0,0,0,0,0,0,0,0
"671","Abranda modestina","species","Mollusca","Bivalvia","Cardiida","Tellinidae","Abranda",0,0,0,0,0,0,0,0
"672","Amage scutata","species","Annelida","Polychaeta",NA,"Ampharetidae","Amage",0,0,0,0,0,0,0,0
"673","Oxyurostylis pacifica","species","Arthropoda","Malacostraca","Cumacea","Diastylidae","Oxyurostylis",0,0,0,0,0,0,0,0
"674","Caryocorbula porcella","species","Mollusca","Bivalvia","Myida","Corbulidae","Caryocorbula",0,0,0,0,0,0,0,0
"675","Edwardsia californica","species","Cnidaria","Anthozoa","Actiniaria","Edwardsiidae","Edwardsia",0,0,0,0,0,0,0,0
"676","Postasterope barnesi","species","Arthropoda","Ostracoda","Myodocopida","Cylindroleberididae","Postasterope",0,0,0,0,0,0,0,0
"677","Netastoma rostratum","species","Mollusca","Bivalvia","Myida","Pholadidae","Netastoma",0,0,0,0,0,0,0,0
"678","Leporimetis obesa","species","Mollusca","Bivalvia","Cardiida","Tellinidae","Leporimetis",0,0,0,0,0,0,0,0
"679","Acteocina carinata","species","Mollusca","Gastropoda","Cephalaspidea","Tornatinidae","Acteocina",0,0,0,0,0,0,0,0
"680","Scolanthus scamiti","species","Cnidaria","Anthozoa","Actiniaria","Edwardsiidae","Scolanthus",0,0,0,0,0,0,0,0
"681","Caecum californicum","species","Mollusca","Gastropoda","Littorinimorpha","Caecidae","Caecum",0,0,0,0,0,0,0,0
"682","Lamispina schmidtii","species","Annelida","Polychaeta",NA,"Flabelligeridae","Lamispina",0,0,0,0,0,0,0,0
"683","Tampaella meropsis","species","Mollusca","Bivalvia","Cardiida","Tellinidae","Tampaella",0,0,0,0,0,0,0,0
"684","Alia aurantiaca","species","Mollusca","Gastropoda","Neogastropoda","Columbellidae","Mitrella",0,0,0,0,0,0,0,0
"685","Nasageneia quinsana","species","Arthropoda","Malacostraca","Amphipoda","Pontogeneiidae","Nasageneia",0,0,0,0,0,0,0,0
"686","Acteocina culcitella","species","Mollusca","Gastropoda","Cephalaspidea","Tornatinidae","Acteocina",0,0,0,0,0,0,0,0
"687","Erichsonella crenulata","species","Arthropoda","Malacostraca","Isopoda","Idoteidae","Erichsonella",0,0,0,0,0,0,0,0
"688","Eteone brigitteae","species","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",0,0,0,0,0,0,0,0
"689","Podocerus fulanus","species","Arthropoda","Malacostraca","Amphipoda","Podoceridae","Podocerus",0,0,0,0,0,0,0,0
"690","Prosthiostomum latocelis","species","Platyhelminthes","Turbellaria",NA,"Prosthiostomidae","Prosthiostomum",0,0,0,0,0,0,0,0
"691","Acromegalomma pigmentum","species","Annelida","Polychaeta","Sabellida","Sabellidae","Acromegalomma",0,0,0,0,0,0,0,0
"692","Mayerella acanthopoda","species","Arthropoda","Malacostraca","Amphipoda","Caprellidae","Mayerella",0,0,0,0,0,0,0,0
"693","Fabricinuda limnicola","species","Annelida","Polychaeta","Sabellida","Fabriciidae","Fabricinuda",0,0,0,0,0,0,0,0
"694","Notomastus magnus","species","Annelida","Polychaeta",NA,"Capitellidae","Notomastus",0,0,0,0,0,0,0,0
"695","Philine bakeri","species","Mollusca","Gastropoda","Cephalaspidea","Philinidae","Philine",0,0,0,0,0,0,0,0
"696","Dendraster terminalis","species","Echinodermata","Echinoidea","Echinolampadacea","Dendrasteridae","Dendraster",0,0,0,0,0,0,0,0
"697","Hornellia occidentalis","species","Arthropoda","Malacostraca","Amphipoda","Hornelliidae","Hornellia",0,0,0,0,0,0,0,0
"698","Apolochus barnardi","species","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Apolochus",0,0,0,0,0,0,0,0
"699","Lophopanopeus frontalis","species","Arthropoda","Malacostraca","Decapoda","Panopeidae","Lophopanopeus",0,0,0,0,0,0,0,0
"700","Rhepoxynius lucubrans","species","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Rhepoxynius",0,0,0,0,0,0,0,0
"701","Rhepoxynius menziesi","species","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Rhepoxynius",0,0,0,0,0,0,0,0
"702","Eohaustorius barnardi","species","Arthropoda","Malacostraca","Amphipoda","Haustoriidae","Eohaustorius",0,0,0,0,0,0,0,0
"703","Campylaspis rubromaculata","species","Arthropoda","Malacostraca","Cumacea","Nannastacidae","Campylaspis",0,0,0,0,0,0,0,0
"704","Tubulanus cingulatus","species","Nemertea","Palaeonemertea",NA,"Tubulanidae","Tubulanus",0,0,0,0,0,0,0,0
"705","Alpheus californiensis","species","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus",0,0,0,0,0,0,0,0
"706","Aruga holmesi","species","Arthropoda","Malacostraca","Amphipoda","Lysianassidae","Aruga",0,0,0,0,0,0,0,0
"707","Piromis capulata","species","Annelida","Polychaeta",NA,"Flabelligeridae","Pherusa",0,0,0,0,0,0,0,0
"708","Betaeus ensenadensis","species","Arthropoda","Malacostraca","Decapoda","Alpheidae","Betaeus",0,0,0,0,0,0,0,0
"709","Solen rostriformis","species","Mollusca","Bivalvia","Adapedonta","Solenidae","Solen",0,0,0,0,0,0,0,0
"710","Ambidexter panamensis","species","Arthropoda","Malacostraca","Decapoda","Processidae","Ambidexter",0,0,0,0,0,0,0,0
"711","Leukoma laciniata","species","Mollusca","Bivalvia","Venerida","Veneridae","Leukoma",0,0,0,0,0,0,0,0
"712","Cyathura munda","species","Arthropoda","Malacostraca","Isopoda","Anthuridae","Cyathura",0,0,0,0,0,0,0,0
"713","Rutiderma rotundum","species","Arthropoda","Ostracoda","Myodocopida","Rutidermatidae","Rutiderma",0,0,0,0,0,0,0,0
"714","Diplodonta sericata","species","Mollusca","Bivalvia","Venerida","Ungulinidae","Felaniella",0,0,0,0,0,0,0,0
"715","Rhepoxynius heterocuspidatus","species","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Rhepoxynius",0,0,0,0,0,0,0,0
"716","Hesionella mccullochae","species","Annelida","Polychaeta","Phyllodocida","Microphthalmidae","Hesionella",0,0,0,0,0,0,0,0
"717","Mesokalliapseudes crassus","species","Arthropoda","Malacostraca","Tanaidacea","Kalliapseudidae","Mesokalliapseudes",0,0,0,0,0,0,0,0
"718","Paradialychone harrisae","species","Annelida","Polychaeta","Sabellida","Sabellidae","Paradialychone",0,0,0,0,0,0,0,0
"719","Molgula ficus","species","Chordata","Ascidiacea","Stolidobranchia","Molgulidae","Molgula",0,0,0,0,0,0,0,0
"720","Heteromysis odontops","species","Arthropoda","Malacostraca","Mysida","Mysidae","Heteromysis",0,0,0,0,0,0,0,0
"721","Asteropella slatteryi","species","Arthropoda","Ostracoda","Myodocopida","Cylindroleberididae","Asteropella",0,0,0,0,0,0,0,0
"722","Naushonia macginitiei","species","Arthropoda","Malacostraca","Decapoda","Laomediidae","Naushonia",0,0,0,0,0,0,0,0
"723","Schmittius politus","species","Arthropoda","Malacostraca","Stomatopoda","Squillidae","Schmittius",0,0,0,0,0,0,0,0
"724","Hippomedon zetesimus","species","Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Hippomedon",0,0,0,0,0,0,0,0
"725","Pseudotanais makrothrix","species","Arthropoda","Malacostraca","Tanaidacea","Pseudotanaidae","Akanthinotanais",0,0,0,0,0,0,0,0
"726","Nephtys simoni","species","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",0,0,0,0,0,0,0,0
"727","Rutiderma judayi","species","Arthropoda","Ostracoda","Myodocopida","Rutidermatidae","Rutiderma",0,0,0,0,0,0,0,0
"728","Spio maculata","species","Annelida","Polychaeta",NA,"Spionidae","Spio",0,0,0,0,0,0,0,0
"729","Bemlos macromanus","species","Arthropoda","Malacostraca","Amphipoda","Aoridae","Bemlos",0,0,0,0,0,0,0,0
"730","Siriella pacifica","species","Arthropoda","Malacostraca","Mysida","Mysidae","Siriella",0,0,0,0,0,0,0,0
"731","Scyphoproctus oculatus","species","Annelida","Polychaeta",NA,"Capitellidae","Scyphoproctus",0,0,0,0,0,0,0,0
"732","Mysidopsis californica","species","Arthropoda","Malacostraca","Mysida","Mysidae","Mysidopsis",0,0,0,0,0,0,0,0
"733","Microspio microcera","species","Annelida","Polychaeta",NA,"Spionidae","Microspio",0,0,0,0,0,0,0,0
"734","Pista moorei","species","Annelida","Polychaeta",NA,"Terebellidae","Pista",0,0,0,0,0,0,0,0
"735","Pitar newcombianus","species","Mollusca","Bivalvia","Venerida","Veneridae","Pitar",0,0,0,0,0,0,0,0
"736","Murchisonella occidentalis","species","Mollusca","Gastropoda",NA,"Murchisonellidae","Murchisonella",0,0,0,0,0,0,0,0
"737","Marphysa angelensis","species","Annelida","Polychaeta","Eunicida","Eunicidae","Marphysa",0,0,0,0,0,0,0,0
"738","Streblosoma uncinatus","species","Annelida","Polychaeta",NA,"Terebellidae","Streblosoma",0,0,0,0,0,0,0,0
"739","Urosalpinx circumtexta","species","Mollusca","Gastropoda","Neogastropoda","Muricidae","Paciocinebrina",0,0,0,0,0,0,0,0
"740","Cerithiopsis carpenteri","species","Mollusca","Gastropoda",NA,"Cerithiopsidae","Cerithiopsis",0,0,0,0,0,0,0,0
"741","Petricola californiensis","species","Mollusca","Bivalvia","Venerida","Veneridae","Petricola",0,0,0,0,0,0,0,0
"742","Donax californicus","species","Mollusca","Bivalvia","Cardiida","Donacidae","Donax",0,0,0,0,0,0,0,0
"743","Barleeia subtenuis","species","Mollusca","Gastropoda","Littorinimorpha","Barleeiidae","Barleeia",0,0,0,0,0,0,0,0
"744","Protohyale canalina","species","Arthropoda","Malacostraca","Amphipoda","Hyalidae","Protohyale",0,0,0,0,0,0,0,0
"745","Tryonia imitator","species","Mollusca","Gastropoda","Littorinimorpha","Cochliopidae","Tryonia",0,0,0,0,0,0,0,0
"746","Pseudatherospio fauchaldi","species","Annelida","Polychaeta",NA,"Spionidae","Pygospiopsis",0,0,0,0,0,0,0,0
"747","Diopatra splendidissima","species","Annelida","Polychaeta","Eunicida","Onuphidae","Diopatra",0,0,0,0,0,0,0,0
"748","Tethygeneia opata","species","Arthropoda","Malacostraca","Amphipoda","Pontogeneiidae","Tethygeneia",0,0,0,0,0,0,0,0
"749","Polydora nuchalis","species","Annelida","Polychaeta",NA,"Spionidae","Polydora",0,0,0,0,0,0,0,0
"750","Nippoleucon hinumensis","species","Arthropoda","Malacostraca","Cumacea","Leuconidae","Nippoleucon",0,0,0,0,0,0,0,0
"751","Salvatoria californiensis","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Salvatoria",0,0,0,0,0,0,0,0
"752","Phaenoplana longipenis","species","Platyhelminthes","Turbellaria",NA,"Stylochoplanidae","Phaenoplana",0,0,0,0,0,0,0,0
"753","Acanthomysis californica","species","Arthropoda","Malacostraca","Mysida","Mysidae","Acanthomysis",0,0,0,0,0,0,0,0
"754","Eteone dilatae","species","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",0,0,0,0,0,0,0,0
"755","Scolanthus triangulus","species","Cnidaria","Anthozoa","Actiniaria","Edwardsiidae","Scolanthus",0,0,0,0,0,0,0,0
"756","Cryptonemertes actinophila","species","Nemertea","Hoplonemertea","Monostilifera","Emplectonematidae","Cryptonemertes",0,0,0,0,0,0,0,0
"757","Dialychone veleronis","species","Annelida","Polychaeta","Sabellida","Sabellidae","Dialychone",0,0,0,0,0,0,0,0
"758","Dallocardia quadragenaria","species","Mollusca","Bivalvia","Cardiida","Cardiidae","Dallocardia",0,0,0,0,0,0,0,0
"759","Erileptus spinosus","species","Arthropoda","Malacostraca","Decapoda","Inachidae","Erileptus",0,0,0,0,0,0,0,0
"760","Caecum occidentale","species","Mollusca","Gastropoda","Littorinimorpha","Caecidae","Caecum",0,0,0,0,0,0,0,0
"761","Ianiropsis analoga","species","Arthropoda","Malacostraca","Isopoda","Janiridae","Ianiropsis",0,0,0,0,0,0,0,0
"762","Turbonilla laminata","species","Mollusca","Gastropoda",NA,"Pyramidellidae","Turbonilla",0,0,0,0,0,0,0,0
"763","Diplandros singularis","species","Platyhelminthes","Turbellaria",NA,"Faubelidae","Diplandros",0,0,0,0,0,0,0,0
"764","Salvatoria heterocirra","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Salvatoria",0,0,0,0,0,0,0,0
"765","Plantago subnuda","species","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago",0,0,0,0,0,0,0,0
"766","Strongylura exilis","species","Chordata",NA,"Beloniformes","Belonidae","Strongylura",0,0,0,0,0,0,0,0
"767","Angustassiminea californica","species","Mollusca","Gastropoda","Littorinimorpha","Assimineidae","Angustassiminea",0,0,0,0,0,0,0,0
"768","Blackfordia virginica","species","Cnidaria","Hydrozoa","Leptothecata","Blackfordiidae","Blackfordia",0,0,0,0,0,0,0,0
"769","Cuthona perca","species","Mollusca","Gastropoda","Nudibranchia","Cuthonidae","Cuthona",0,0,0,0,0,0,0,0
"770","Hyperprosopon argenteum","species","Chordata",NA,"Perciformes","Embiotocidae","Hyperprosopon",0,0,0,0,0,0,0,0
"771","Tagelus subteres","species","Mollusca","Bivalvia","Cardiida","Solecurtidae","Tagelus",0,0,0,0,0,0,0,0
"772","Teredo bartschi","species","Mollusca","Bivalvia","Myida","Teredinidae","Teredo",0,0,0,0,0,0,0,0
"773","Chondrochelia dubia","species","Arthropoda","Malacostraca","Tanaidacea","Leptocheliidae","Chondrochelia",0,0,0,0,0,0,0,0
"774","Scleroplax granulata","species","Arthropoda","Malacostraca","Decapoda","Pinnotheridae","Scleroplax",0,0,0,0,0,0,0,0
"775","Carinomella lactea","species","Nemertea","Palaeonemertea",NA,"Carinomellidae","Carinomella",0,0,0,0,0,0,0,0
"776","Cirrophorus furcatus","species","Annelida","Polychaeta",NA,"Paraonidae","Cirrophorus",0,0,0,0,0,0,0,0
"777","Kirkegaardia cryptica","species","Annelida","Polychaeta",NA,"Cirratulidae","Kirkegaardia",0,0,0,0,0,0,0,0
"778","Leptopecten latiauratus","species","Mollusca","Bivalvia","Pectinida","Pectinidae","Leptopecten",0,0,0,0,0,0,0,0
"779","Kirkegaardia siblina","species","Annelida","Polychaeta",NA,"Cirratulidae","Kirkegaardia",0,0,0,0,0,0,0,0
"780","Lucinisca nuttalli","species","Mollusca","Bivalvia","Lucinida","Lucinidae","Lucinisca",0,0,0,0,0,0,0,0
"781","Amphiodia digitata","species","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphiodia",0,0,0,0,0,0,0,0
"782","Magelona berkeleyi","species","Annelida","Polychaeta",NA,"Magelonidae","Magelona",0,0,0,0,0,0,0,0
"783","Ensis myrae","species","Mollusca","Bivalvia","Adapedonta","Pharidae","Ensis",0,0,0,0,0,0,0,0
"784","Malmgreniella macginitiei","species","Annelida","Polychaeta","Phyllodocida","Polynoidae","Malmgreniella",0,0,0,0,0,0,0,0
"785","Aglaophamus verrilli","species","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Aglaophamus",0,0,0,0,0,0,0,0
"786","Cymatioa electilis","species","Mollusca","Bivalvia","Galeommatida","Galeommatidae","Cymatioa",0,0,0,0,0,0,0,0
"787","Heterophoxus ellisi","species","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Heterophoxus",0,0,0,0,0,0,0,0
"788","Prionospio pygmaeus","species","Annelida","Polychaeta",NA,"Spionidae","Apoprionospio",0,0,0,0,0,0,0,0
"789","Prionospio heterobranchia","species","Annelida","Polychaeta",NA,"Spionidae","Prionospio",0,0,0,0,0,0,0,0
"790","Elasmopus bampo","species","Arthropoda","Malacostraca","Amphipoda","Maeridae","Elasmopus",0,0,0,0,0,0,0,0
"791","Hoploplana californica","species","Platyhelminthes","Turbellaria",NA,"Hoploplanidae","Hoploplana",0,0,0,0,0,0,0,0
"792","Hourstonius vilordes","species","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Hourstonius",0,0,0,0,0,0,0,0
"793","Scolelepis texana","species","Annelida","Polychaeta",NA,"Spionidae","Scolelepis",0,0,0,0,0,0,0,0
"794","Polygireulima rutila","species","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Polygireulima",0,0,0,0,0,0,0,0
"795","Platymera gaudichaudii","species","Arthropoda","Malacostraca","Decapoda","Calappidae","Platymera",0,0,0,0,0,0,0,0
"796","Neotrypaea biffari","species","Arthropoda","Malacostraca","Decapoda","Callianassidae","Neotrypaea",0,0,0,0,0,0,0,0
"797","Ericerodes hemphillii","species","Arthropoda","Malacostraca","Decapoda","Inachidae","Ericerodes",0,0,0,0,0,0,0,0
"798","Neastacilla californica","species","Arthropoda","Malacostraca","Isopoda","Arcturidae","Neastacilla",0,0,0,0,0,0,0,0
"799","Pareurythoe californica","species","Annelida","Polychaeta","Amphinomida","Amphinomidae","Pareurythoe",0,0,0,0,0,0,0,0
"800","Eobrolgus chumashi","species","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Eobrolgus",0,0,0,0,0,0,0,0
"801","Branchiostoma californiense","species","Chordata","Leptocardii",NA,"Branchiostomatidae","Branchiostoma",0,0,0,0,0,0,0,0
"802","Trophoniella harrisae","species","Annelida","Polychaeta",NA,"Flabelligeridae","Trophoniella",0,0,0,0,0,0,0,0
"803","Scoletoma tetraura","species","Annelida","Polychaeta","Eunicida","Lumbrineridae","Scoletoma",0,0,0,0,0,0,0,0
"804","Sphenia fragilis","species","Mollusca","Bivalvia","Myida","Myidae","Sphenia",0,0,0,0,0,0,0,0
"805","Sphaerosyllis californiensis","species","Annelida","Polychaeta","Phyllodocida","Syllidae","Sphaerosyllis",0,0,0,0,0,0,0,0
"806","Thelepus hamatus","species","Annelida","Polychaeta",NA,"Terebellidae","Thelepus",0,0,0,0,0,0,0,0
"807","Owenia collaris","species","Annelida","Polychaeta","Sabellida","Oweniidae","Owenia",0,0,0,0,0,0,0,0
"808","Rhynchospio arenincola","species","Annelida","Polychaeta",NA,"Spionidae","Rhynchospio",0,0,0,0,0,0,0,0
"809","Calyptraea fastigiata","species","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Calyptraea",0,0,0,0,0,0,0,0
"810","Uromunna ubiquita","species","Arthropoda","Malacostraca","Isopoda","Munnidae","Uromunna",0,0,0,0,0,0,0,0
"811","Ancistrosyllis hamata","species","Annelida","Polychaeta","Phyllodocida","Pilargidae","Ancistrosyllis",0,0,0,0,0,0,0,0
"812","Lepidonotus spiculus","species","Annelida","Polychaeta","Phyllodocida","Polynoidae","Lepidonotus",0,0,0,0,0,0,0,0
"813","Notomastus lineatus","species","Annelida","Polychaeta",NA,"Capitellidae","Notomastus",0,0,0,0,0,0,0,0
"814","Salmacina tribranchiata","species","Annelida","Polychaeta","Sabellida","Serpulidae","Salmacina",0,0,0,0,0,0,0,0
