surveyyear,stratum,stationid,replicate,taxon,abundance,exclude,latitude,longitude,datum,sampledate,revisit,stationdepth,stationdepthunits,areaweight,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,subgenus,species,describer
2018,Brackish Estuaries,B18-10199,1,Capitella capitata Cmplx,2,No,32.65833,-117.08308,WGS84,8/8/2018,New Site,0.9,m,0.382565613,Annelida,,Polychaeta,Sedentaria,Scolecida,,,,,,Capitellidae,,,Capitella,,capitata Cmplx,
2018,Brackish Estuaries,B18-10199,1,Musculista senhousia,2,No,32.65833,-117.08308,WGS84,8/8/2018,New Site,0.9,m,0.382565613,Mollusca,Conchifera,Bivalvia,Autobranchia,,Pteriomorphia,Mytilida,,,Mytiloidea,Mytilidae,Crenellinae,,Musculista,,senhousia,(Benson in Cantor 1842)
2018,Brackish Estuaries,B18-10199,1,Chionista fluctifraga,1,No,32.65833,-117.08308,WGS84,8/8/2018,New Site,0.9,m,0.382565613,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,Neoheterodontei,,Veneroidea,Veneridae,Venerinae,,Chionista,,fluctifraga,(G. B. Sowerby II 1853)
2018,Brackish Estuaries,B18-10199,1,Marphysa sp,1,No,32.65833,-117.08308,WGS84,8/8/2018,New Site,0.9,m,0.382565613,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Eunicidae,,,Marphysa,,,
2018,Brackish Estuaries,B18-10199,1,Tanaididae,1,No,32.65833,-117.08308,WGS84,8/8/2018,New Site,0.9,m,0.382565613,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,,Tanaidacea,,,,Tanaididae,,,,,,
2018,Brackish Estuaries,B18-10200,1,Streblospio benedicti,101,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Streblospio,,benedicti,Webster 1879
2018,Brackish Estuaries,B18-10200,1,Oligochaeta,87,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Annelida,,Oligochaeta,,,,,,,,,,,,,,
2018,Brackish Estuaries,B18-10200,1,Acteocina carinata,66,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,,Acteocina,,carinata,(Carpenter 1856)
2018,Brackish Estuaries,B18-10200,1,Neanthes acuminata Cmplx,42,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Nereididae,Nereidinae,,Neanthes,,acuminata Cmplx,
2018,Brackish Estuaries,B18-10200,1,Monocorophium uenoi,17,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Corophioidea,Corophiidae,Corophiinae,,Monocorophium,,uenoi,(Stephensen 1932)
2018,Brackish Estuaries,B18-10200,1,Tagelus affinis,12,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Solecurtidae,,,Tagelus,,affinis,(C. B. Adams 1852)
2018,Brackish Estuaries,B18-10200,1,Capitella capitata Cmplx,8,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Annelida,,Polychaeta,Sedentaria,Scolecida,,,,,,Capitellidae,,,Capitella,,capitata Cmplx,
2018,Brackish Estuaries,B18-10200,1,Chondrochelia dubia Cmplx,6,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Leptocheliidae,Leptocheliinae,,Chondrochelia,,dubia Cmplx,
2018,Brackish Estuaries,B18-10200,1,Grandidierella japonica,6,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Aoridea,Aoridae,,,Grandidierella,,japonica,Stephensen 1938
2018,Brackish Estuaries,B18-10200,1,Nippoleucon hinumensis,5,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Cumacea,,,,Leuconidae,,,Nippoleucon,,hinumensis,(Gam“ 1967)
2018,Brackish Estuaries,B18-10200,1,Exogone lourei,2,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Exogone,,lourei,Berkeley & Berkeley 1938
2018,Brackish Estuaries,B18-10200,1,Musculista senhousia,2,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Mollusca,Conchifera,Bivalvia,Autobranchia,,Pteriomorphia,Mytilida,,,Mytiloidea,Mytilidae,Crenellinae,,Musculista,,senhousia,(Benson in Cantor 1842)
2018,Brackish Estuaries,B18-10200,1,Armandia brevis,1,No,32.61784,-117.09824,WGS84,9/12/2018,New Site,2,m,0.382565613,Annelida,,Polychaeta,Scolecida,,,,,,,Opheliidae,,,Armandia,,brevis,(Moore 1906)
2018,Estuaries,B18-10201,1,Fabricinuda limnicola,154,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Fabriciidae,,,Fabricinuda,,limnicola,(Hartman 1951)
2018,Estuaries,B18-10201,1,Paracerceis sculpta,125,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Sphaeromatidea,,Sphaeromatoidea,Sphaeromatidae,,,Paracerceis,,sculpta,(Holmes 1904)
2018,Estuaries,B18-10201,1,Oligochaeta,66,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Oligochaeta,,,,,,,,,,,,,,
2018,Estuaries,B18-10201,1,Musculista senhousia,62,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Bivalvia,Autobranchia,,Pteriomorphia,Mytilida,,,Mytiloidea,Mytilidae,Crenellinae,,Musculista,,senhousia,(Benson in Cantor 1842)
2018,Estuaries,B18-10201,1,Acromegalomma pigmentum,44,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Sabellida,,,,Sabellidae,Sabellinae,,Acromegalomma,,pigmentum,(Reish 1963)
2018,Estuaries,B18-10201,1,Armandia brevis,32,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Scolecida,,,,,,,Opheliidae,,,Armandia,,brevis,(Moore 1906)
2018,Estuaries,B18-10201,1,Actiniaria,29,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Cnidaria,,Anthozoa,Zoantharia,,,Actiniaria,,,,,,,,,,
2018,Estuaries,B18-10201,1,Acteocina carinata,26,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,,Acteocina,,carinata,(Carpenter 1856)
2018,Estuaries,B18-10201,1,Neanthes acuminata Cmplx,24,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Nereididae,Nereidinae,,Neanthes,,acuminata Cmplx,
2018,Estuaries,B18-10201,1,Exogone sp A,18,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Exogone,,sp A,Williams 1975 ?
2018,Estuaries,B18-10201,1,Chondrochelia dubia Cmplx,16,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Leptocheliidae,Leptocheliinae,,Chondrochelia,,dubia Cmplx,
2018,Estuaries,B18-10201,1,Bemlos macromanus,15,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Aoridea,Aoridae,,,Bemlos,,macromanus,Shoemaker 1925
2018,Estuaries,B18-10201,1,Podocerus fulanus,15,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Caprelloidea,Podoceridae,,,Podocerus,,fulanus,J. L. Barnard 1962
2018,Estuaries,B18-10201,1,Tellina meropsis,15,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Tellinidae,Tellininae,,Tellina,,meropsis,Dall 1900
2018,Estuaries,B18-10201,1,Barleeia haliotiphila,14,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Rissooidea,Barleeiidae,,,Barleeia,,haliotiphila,Carpenter 1864
2018,Estuaries,B18-10201,1,Astyris aurantiaca,13,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Buccinoidea,Columbellidae,Columbellinae,,Astyris,,aurantiaca,Dall 1871
2018,Estuaries,B18-10201,1,Elasmopus bampo,12,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Dexaminida,Hadzioidea,Maeridae,,,Elasmopus,,bampo,J. L. Barnard 1979
2018,Estuaries,B18-10201,1,Leitoscoloplos pugettensis,12,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Leitoscoloplos,,pugettensis,(Pettibone 1957)
2018,Estuaries,B18-10201,1,Leucothoe alata,11,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Amphilochidea,Amphilochida,Leucothoidea,Leucothoidae,,,Leucothoe,,alata,
2018,Estuaries,B18-10201,1,Tagelus affinis,11,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Solecurtidae,,,Tagelus,,affinis,(C. B. Adams 1852)
2018,Estuaries,B18-10201,1,Piromis capulata,9,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Flabelligeridae,,,Piromis,,capulata,(Moore 1909)
2018,Estuaries,B18-10201,1,Phoronidae,8,Yes,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,,,,
2018,Estuaries,B18-10201,1,Pseudopolydora paucibranchiata,7,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Pseudopolydora,,paucibranchiata,(Okuda 1937)
2018,Estuaries,B18-10201,1,Capitella capitata Cmplx,6,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Sedentaria,Scolecida,,,,,,Capitellidae,,,Capitella,,capitata Cmplx,
2018,Estuaries,B18-10201,1,Phoronis sp,5,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,Phoronis,,,
2018,Estuaries,B18-10201,1,Protohyale canalina,5,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Talitrida,Talitroidea,Hyalidae,,,Protohyale,,canalina,(J. L. Barnard 1979)
2018,Estuaries,B18-10201,1,Scoletoma sp C,2,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Aciculata,Eunicida,,,Lumbrineridae,,,Scoletoma,,sp C,(Harris 1985 ?)
2018,Estuaries,B18-10201,1,Streblospio benedicti,2,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Streblospio,,benedicti,Webster 1879
2018,Estuaries,B18-10201,1,Tryonia imitator,2,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Littorinimorpha,,Rissooidea,Hydrobiidae,Cochliopinae,,Tryonia,,imitator,(Pilsbry 1899)
2018,Estuaries,B18-10201,1,Edwardsiidae,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Cnidaria,,Anthozoa,Zoantharia,,,Actiniaria,Nynantheae,,,Edwardsiidae,,,,,,
2018,Estuaries,B18-10201,1,Hippolyte californiensis,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae,,,Hippolyte,,californiensis,Holmes 1895
2018,Estuaries,B18-10201,1,Leptosynapta sp,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Echinodermata,Echinozoa,Holothuroidea,Apodacea,,,Apodida,,,,Synaptidae,,,Leptosynapta,,,
2018,Estuaries,B18-10201,1,Lyonsia californica,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Bivalvia,,,,Pholadomyida,,,Pandoroidea,Lyonsiidae,,,Lyonsia,,californica,Conrad 1837
2018,Estuaries,B18-10201,1,Mayerella acanthopoda,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Caprelloidea,Caprellidae,Caprellinae,,Mayerella,,acanthopoda,Benedict 1977
2018,Estuaries,B18-10201,1,Panopeidae,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,,,,,,
2018,Estuaries,B18-10201,1,Prionospio heterobranchia,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Sedentaria,,,Spionida,Spioniformia,,,Spionidae,,,Prionospio,,heterobranchia,
2018,Estuaries,B18-10201,1,Rudilemboides stenopropodus,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Aoridea,Unciolidae,Acuminodeutopinae,,Rudilemboides,,stenopropodus,J. L. Barnard in J. L. Barnard & Reish 1959
2018,Estuaries,B18-10201,1,Salvatoria californiensis,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Salvatoria,,californiensis,(Kudenov & Harris 1995)
2018,Estuaries,B18-10201,1,Scolelepis (Parascolelepis) texana,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Scolelepis,(Parascolelepis),texana,Foster 1971
2018,Estuaries,B18-10201,1,Scoloplos acmeceps,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Scoloplos,,acmeceps,Chamberlin 1919
2018,Estuaries,B18-10201,1,Siriella pacifica,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Mysida,,,,Mysidae,Siriellinae,,Siriella,,pacifica,Holmes 1900
2018,Estuaries,B18-10201,1,Uromunna ubiquita,1,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Asellota,,Janiroidea,Munnidae,,,Uromunna,,ubiquita,(Menzies 1952)
2018,Estuaries,B18-10201,2,Actiniaria,202,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Cnidaria,,Anthozoa,Zoantharia,,,Actiniaria,,,,,,,,,,
2018,Estuaries,B18-10201,2,Musculista senhousia,178,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Bivalvia,Autobranchia,,Pteriomorphia,Mytilida,,,Mytiloidea,Mytilidae,Crenellinae,,Musculista,,senhousia,(Benson in Cantor 1842)
2018,Estuaries,B18-10201,2,Paracerceis sculpta,178,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Sphaeromatidea,,Sphaeromatoidea,Sphaeromatidae,,,Paracerceis,,sculpta,(Holmes 1904)
2018,Estuaries,B18-10201,2,Oligochaeta,88,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Oligochaeta,,,,,,,,,,,,,,
2018,Estuaries,B18-10201,2,Armandia brevis,76,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Scolecida,,,,,,,Opheliidae,,,Armandia,,brevis,(Moore 1906)
2018,Estuaries,B18-10201,2,Protohyale canalina,75,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Talitrida,Talitroidea,Hyalidae,,,Protohyale,,canalina,(J. L. Barnard 1979)
2018,Estuaries,B18-10201,2,Acromegalomma pigmentum,68,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Sabellida,,,,Sabellidae,Sabellinae,,Acromegalomma,,pigmentum,(Reish 1963)
2018,Estuaries,B18-10201,2,Piromis capulata,62,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Terebellida,Cirratuliformia,,Flabelligeridae,,,Piromis,,capulata,(Moore 1909)
2018,Estuaries,B18-10201,2,Fabricinuda limnicola,50,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Sabellida,,,Fabriciidae,,,Fabricinuda,,limnicola,(Hartman 1951)
2018,Estuaries,B18-10201,2,Neanthes acuminata Cmplx,44,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Aciculata,Phyllodocida,Nereidiformia,,Nereididae,Nereidinae,,Neanthes,,acuminata Cmplx,
2018,Estuaries,B18-10201,2,Bemlos macromanus,43,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Corophiida,Aoridea,Aoridae,,,Bemlos,,macromanus,Shoemaker 1925
2018,Estuaries,B18-10201,2,Tellina meropsis,42,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Tellinidae,Tellininae,,Tellina,,meropsis,Dall 1900
2018,Estuaries,B18-10201,2,Elasmopus bampo,40,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Dexaminida,Hadzioidea,Maeridae,,,Elasmopus,,bampo,J. L. Barnard 1979
2018,Estuaries,B18-10201,2,Acteocina carinata,34,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Heterobranchia,Opisthobranchia,Cephalaspidea,,Philinoidea,Cylichnidae,,,Acteocina,,carinata,(Carpenter 1856)
2018,Estuaries,B18-10201,2,Leitoscoloplos pugettensis,29,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Leitoscoloplos,,pugettensis,(Pettibone 1957)
2018,Estuaries,B18-10201,2,Chondrochelia dubia Cmplx,28,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Tanaidacea,Tanaidomorpha,,Paratanaoidea,Leptocheliidae,Leptocheliinae,,Chondrochelia,,dubia Cmplx,
2018,Estuaries,B18-10201,2,Podocerus fulanus,28,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Caprelloidea,Podoceridae,,,Podocerus,,fulanus,J. L. Barnard 1962
2018,Estuaries,B18-10201,2,Exogone sp A,27,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Errantia,,,Phyllodocida,Nereidiformia,,,Syllidae,Exogoninae,,Exogone,,sp A,Williams 1975 ?
2018,Estuaries,B18-10201,2,Phoronis sp,22,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,Phoronis,,,
2018,Estuaries,B18-10201,2,Phoronidae,14,Yes,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Phoronida,,,,,,Phoronida,,,,Phoronidae,,,,,,
2018,Estuaries,B18-10201,2,Astyris aurantiaca,10,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Gastropoda,Orthogastropoda,,Caenogastropoda,Hypsogastropoda,Neogastropoda,,Buccinoidea,Columbellidae,Columbellinae,,Astyris,,aurantiaca,Dall 1871
2018,Estuaries,B18-10201,2,Capitella capitata Cmplx,9,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Sedentaria,Scolecida,,,,,,Capitellidae,,,Capitella,,capitata Cmplx,
2018,Estuaries,B18-10201,2,Pseudopolydora paucibranchiata,9,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Pseudopolydora,,paucibranchiata,(Okuda 1937)
2018,Estuaries,B18-10201,2,Streblospio benedicti,8,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Palpata,,,Canalipalpata,Spionida,,,Spionidae,,,Streblospio,,benedicti,Webster 1879
2018,Estuaries,B18-10201,2,Hourstonius vilordes,7,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Leucothoida,Stenothoidea,Amphilochidae,,,Hourstonius,,vilordes,(J. L. Barnard 1962)
2018,Estuaries,B18-10201,2,Siriella pacifica,6,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Mysida,,,,Mysidae,Siriellinae,,Siriella,,pacifica,Holmes 1900
2018,Estuaries,B18-10201,2,Amphipoda,5,Yes,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,,,,,,,,,,
2018,Estuaries,B18-10201,2,Phaenoplana longipenis,5,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Platyhelminthes,,Turbellaria,,,,Polycladida,Acotylea,,Leptoplanoidea,Stylochoplanidae,,,Phaenoplana,,longipenis,(Hyman 1953)
2018,Estuaries,B18-10201,2,Tagelus affinis,5,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Mollusca,Conchifera,Bivalvia,Heterodonta,,Euheterodonta,Venerida,,,Tellinoidea,Solecurtidae,,,Tagelus,,affinis,(C. B. Adams 1852)
2018,Estuaries,B18-10201,2,Mayerella acanthopoda,3,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,Caprellida,Caprelloidea,Caprellidae,Caprellinae,,Mayerella,,acanthopoda,Benedict 1977
2018,Estuaries,B18-10201,2,Mediomastus sp,3,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Scolecida,,,,,,,Capitellidae,,,Mediomastus,,,
2018,Estuaries,B18-10201,2,Paranthura japonica,3,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Cymothoida,,Anthuroidea,Paranthuridae,,,Paranthura,,japonica,Richardson 1909
2018,Estuaries,B18-10201,2,Prionospio heterobranchia,3,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Sedentaria,,,Spionida,Spioniformia,,,Spionidae,,,Prionospio,,heterobranchia,
2018,Estuaries,B18-10201,2,Scoloplos acmeceps,3,No,32.59892,-117.11589,WGS84,9/26/2018,New Site,0.9,m,0.321338639,Annelida,,Polychaeta,Scolecida,,,,,,,Orbiniidae,,,Scoloplos,,acmeceps,Chamberlin 1919
